HM Revenue & Customs
District Heating - kWh
"**Please note: empty cells representing half-hourly consumption mean that there is no data available for that time; numbers followed by an 'E' are unreliable numbers"

Site Name,Utility,Unit,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,Total
"100 Parliament Street, London",District Heating,kWh,2011-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100 Parliament Street, London",District Heating,kWh,2011-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,10,8,3,0,0,1,0,0,1,0,1,0,0,1,0,37
"100 Parliament Street, London",District Heating,kWh,2011-10-20,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,15
"100 Parliament Street, London",District Heating,kWh,2011-10-21,0,1,17,25,32,9,43,41,40,50,35,33,34,46,52,51,0,0,0,0,0,272,39,39,38,37,36,87,57,44,40,42,43,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1288
"100 Parliament Street, London",District Heating,kWh,2011-10-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83,115,94,79,60,56,54,55,54,53,51,37,30,29,29,30,29,30,29,21,1020
"100 Parliament Street, London",District Heating,kWh,2011-10-23,34,30,29,29,27,28,28,28,28,27,27,27,28,38,43,43,47,44,43,42,41,49,49,42,36,33,34,34,33,33,33,34,32,34,33,34,34,34,35,30,26,27,27,25,27,26,25,18,1588
"100 Parliament Street, London",District Heating,kWh,2011-10-24,32,27,27,26,26,26,26,27,27,28,27,29,28,35,42,40,39,36,36,34,33,31,30,30,28,28,27,27,25,26,26,26,27,27,28,29,29,30,31,24,22,23,22,22,23,23,22,17,1354
"100 Parliament Street, London",District Heating,kWh,2011-10-25,26,23,23,23,22,22,22,22,23,22,23,26,26,29,33,33,34,34,32,30,29,28,26,26,25,25,23,24,25,26,26,26,26,26,27,27,29,28,29,25,22,23,22,23,23,24,24,17,1232
"100 Parliament Street, London",District Heating,kWh,2011-10-26,28,26,24,25,25,24,25,25,25,25,25,30,29,35,39,39,38,36,34,34,35,33,32,32,31,31,31,31,30,30,30,29,30,30,31,31,31,33,32,27,23,23,23,23,23,23,23,17,1389
"100 Parliament Street, London",District Heating,kWh,2011-10-27,26,24,23,22,22,23,22,23,23,22,23,25,27,30,33,34,33,32,32,31,31,30,30,28,30,28,26,25,27,25,28,27,27,27,28,28,28,28,27,22,21,21,21,21,21,21,21,15,1242
"100 Parliament Street, London",District Heating,kWh,2011-10-28,24,23,22,22,21,22,22,23,22,23,23,26,27,30,34,36,36,35,33,32,31,31,30,29,27,27,25,26,25,25,24,25,25,25,26,27,27,26,27,23,21,21,21,21,21,20,21,15,1228
"100 Parliament Street, London",District Heating,kWh,2011-10-29,24,23,21,21,21,21,20,21,21,20,21,21,20,24,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,0,1,0,363
"100 Parliament Street, London",District Heating,kWh,2011-10-29,24,23,21,21,21,21,20,21,21,20,21,21,20,24,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,0,1,0,363
"100 Parliament Street, London",District Heating,kWh,2011-10-30,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,107,92,41,27,25,27,29,33,29,25,25,24,23,24,23,24,23,24,24,23,24,23,22,19,16,16,16,17,16,16,865
"100 Parliament Street, London",District Heating,kWh,2011-10-31,16,11,19,18,16,16,16,16,16,17,16,17,16,18,17,19,23,23,23,23,22,21,21,20,20,20,20,19,20,19,19,20,19,20,20,20,20,21,22,21,22,18,15,16,15,16,15,15,892
"100 Parliament Street, London",District Heating,kWh,2011-11-01,16,11,17,17,16,16,15,15,15,16,15,15,15,18,17,22,26,26,26,26,24,23,23,21,22,20,21,19,20,19,19,18,19,19,20,21,21,22,23,23,24,19,16,16,16,15,16,18,917
"100 Parliament Street, London",District Heating,kWh,2011-11-02,18,13,21,20,20,19,18,19,20,19,19,19,20,21,22,28,33,33,31,28,27,26,25,33,23,19,21,20,20,20,20,20,14,22,23,22,20,21,22,22,21,16,11,12,12,11,11,12,987
"100 Parliament Street, London",District Heating,kWh,2011-11-03,11,9,13,13,12,12,11,12,12,12,11,12,11,14,16,19,22,23,21,22,20,20,20,19,19,18,18,17,17,16,17,17,17,18,18,18,19,19,20,20,21,17,15,13,15,14,14,14,778
"100 Parliament Street, London",District Heating,kWh,2011-11-04,15,10,16,15,16,14,15,14,15,15,15,15,15,18,19,23,27,27,25,24,23,22,21,20,17,19,19,19,19,19,19,20,19,19,19,20,20,20,21,21,21,15,12,11,12,14,15,15,864
"100 Parliament Street, London",District Heating,kWh,2011-11-05,14,10,16,16,15,14,14,15,15,15,15,14,15,15,16,19,22,23,23,23,24,24,23,22,23,23,23,23,22,23,22,22,23,22,23,22,23,23,24,24,23,19,16,16,17,17,17,18,930
"100 Parliament Street, London",District Heating,kWh,2011-11-06,18,13,20,19,18,18,18,18,19,20,19,19,19,19,21,25,28,30,31,32,30,30,30,28,29,29,28,28,29,28,28,27,28,27,29,28,29,29,29,29,29,22,18,19,19,19,19,19,1160
"100 Parliament Street, London",District Heating,kWh,2011-11-07,19,14,22,21,20,20,19,19,19,21,22,21,21,25,24,28,35,35,35,34,33,30,29,28,27,27,26,26,26,26,27,26,26,25,25,25,25,26,27,26,27,19,16,17,17,18,17,18,1159
"100 Parliament Street, London",District Heating,kWh,2011-11-08,17,13,20,19,17,18,18,18,19,18,18,18,18,22,22,29,34,35,36,35,34,32,31,31,29,29,28,27,28,28,27,27,27,27,26,27,27,27,27,28,28,19,13,13,14,13,14,17,1142
"100 Parliament Street, London",District Heating,kWh,2011-11-09,17,12,20,18,18,17,18,17,17,18,17,18,17,19,20,27,34,33,34,32,30,28,27,24,24,21,21,22,21,21,21,21,22,23,23,24,24,24,26,26,26,19,16,17,16,16,17,16,1039
"100 Parliament Street, London",District Heating,kWh,2011-11-10,17,12,20,18,17,17,17,17,17,17,18,18,17,21,21,27,31,31,31,31,29,28,27,26,24,24,23,23,24,24,23,22,22,23,23,23,24,25,25,25,26,19,16,16,16,16,17,16,1044
"100 Parliament Street, London",District Heating,kWh,2011-11-11,17,12,20,18,18,17,18,18,18,18,19,18,19,24,24,32,35,37,36,35,34,33,33,30,30,30,29,28,28,27,27,27,27,27,27,28,27,28,28,29,27,19,17,16,17,17,16,16,1175
"100 Parliament Street, London",District Heating,kWh,2011-11-12,17,12,18,17,17,16,16,16,16,16,16,15,16,17,17,21,26,26,25,27,26,25,25,24,23,24,23,23,22,23,23,23,23,24,23,23,24,23,24,24,24,18,16,16,16,16,17,17,979
"100 Parliament Street, London",District Heating,kWh,2011-11-13,17,12,20,17,18,16,17,17,17,17,17,17,17,18,18,24,29,30,30,28,28,26,26,24,23,24,23,23,22,23,22,22,22,23,23,24,26,26,26,26,27,20,17,18,17,18,17,18,1030
"100 Parliament Street, London",District Heating,kWh,2011-11-14,18,13,20,20,18,19,19,19,19,22,21,21,22,24,25,33,39,40,39,37,36,34,34,33,32,32,31,30,29,30,28,29,29,28,28,29,29,30,30,30,30,21,17,19,18,19,18,19,1260
"100 Parliament Street, London",District Heating,kWh,2011-11-15,19,14,23,20,21,19,20,20,20,19,20,20,20,25,24,32,38,38,36,34,33,31,29,29,28,27,26,26,27,26,28,28,28,28,29,29,30,32,32,33,34,25,21,21,22,21,22,22,1249
"100 Parliament Street, London",District Heating,kWh,2011-11-16,22,17,26,24,23,23,23,23,23,23,23,23,24,30,29,40,45,46,45,43,41,40,37,36,36,36,34,34,33,32,33,35,33,32,32,34,33,35,35,35,36,27,21,20,20,20,21,20,1456
"100 Parliament Street, London",District Heating,kWh,2011-11-17,20,14,24,20,20,20,19,20,19,19,20,19,19,23,23,30,36,37,35,33,31,30,30,27,27,25,24,24,25,25,25,25,25,25,26,25,27,27,28,29,28,23,18,19,19,19,19,19,1164
"100 Parliament Street, London",District Heating,kWh,2011-11-18,18,13,22,20,20,19,19,19,19,19,20,19,20,23,25,31,38,37,37,35,33,31,28,27,26,24,25,25,24,23,23,24,24,26,25,32,32,29,29,28,28,24,19,18,20,19,20,20,1179
"100 Parliament Street, London",District Heating,kWh,2011-11-19,20,15,24,22,22,22,20,21,21,21,20,21,21,22,23,29,35,37,36,36,35,34,34,33,31,30,29,29,29,28,27,27,28,27,28,29,28,28,29,29,29,23,21,20,21,21,20,21,1256
"100 Parliament Street, London",District Heating,kWh,2011-11-20,22,15,25,24,22,21,22,22,22,23,23,22,24,25,25,34,42,41,41,41,40,39,38,38,38,36,37,35,34,33,32,33,33,33,33,34,33,32,33,32,33,25,23,22,21,23,22,22,1423
"100 Parliament Street, London",District Heating,kWh,2011-11-21,22,17,26,24,24,24,23,23,23,25,26,25,26,28,29,37,47,46,46,44,43,39,37,35,34,32,32,32,33,34,34,34,33,33,34,34,33,33,35,34,33,26,20,21,20,21,20,21,1455
"100 Parliament Street, London",District Heating,kWh,2011-11-22,21,15,24,22,21,22,21,20,21,21,21,20,21,25,26,33,39,41,40,38,36,35,33,32,32,31,28,29,29,28,28,29,28,27,27,27,28,28,30,29,30,23,20,20,19,20,21,21,1280
"100 Parliament Street, London",District Heating,kWh,2011-11-23,21,16,25,24,23,23,22,23,24,24,24,24,26,31,32,42,51,51,52,50,47,44,42,41,38,35,36,33,34,32,33,32,31,30,32,32,32,32,33,32,31,25,21,21,20,21,20,21,1489
"100 Parliament Street, London",District Heating,kWh,2011-11-24,21,16,24,22,22,21,21,20,22,21,21,20,21,26,27,32,39,41,40,39,38,37,34,33,32,29,30,32,29,31,30,30,30,28,28,32,31,30,32,32,32,25,22,21,20,20,19,20,1323
"100 Parliament Street, London",District Heating,kWh,2011-11-25,20,14,22,21,21,19,19,19,19,19,18,19,19,23,23,29,37,38,37,38,37,35,34,32,30,30,30,29,30,30,29,30,29,29,31,31,32,33,33,33,33,26,20,21,20,21,22,21,1285
"100 Parliament Street, London",District Heating,kWh,2011-11-26,22,16,25,24,23,22,23,22,22,22,23,22,23,23,23,29,40,36,36,35,33,32,31,29,29,29,29,28,29,29,29,31,31,31,31,31,32,32,32,31,31,24,20,20,20,20,20,21,1296
"100 Parliament Street, London",District Heating,kWh,2011-11-27,20,15,24,21,21,20,20,20,20,20,20,19,20,20,20,25,30,29,30,31,31,31,30,30,30,29,30,29,31,30,31,31,31,32,32,32,33,33,32,33,34,28,23,24,23,24,23,24,1269
"100 Parliament Street, London",District Heating,kWh,2011-11-28,25,19,29,27,26,25,26,26,26,30,30,30,29,32,32,43,50,52,49,48,47,47,44,43,40,40,38,37,37,35,36,36,34,35,34,35,35,34,35,35,33,26,21,21,20,21,19,20,1592
"100 Parliament Street, London",District Heating,kWh,2011-11-29,20,15,23,21,21,21,20,19,21,20,20,21,21,24,24,32,37,38,38,36,35,33,33,31,30,30,0,0,0,119,29,29,30,28,29,28,29,31,32,32,32,27,22,22,23,22,23,24,1295
"100 Parliament Street, London",District Heating,kWh,2011-11-30,23,17,27,25,24,23,23,24,23,24,23,24,24,29,29,39,45,48,45,44,40,39,37,35,34,32,33,33,32,32,33,33,32,32,32,33,33,34,34,35,34,26,21,20,21,21,21,21,1446
"100 Parliament Street, London",District Heating,kWh,2011-12-01,22,16,25,22,21,21,21,20,21,21,21,20,22,25,24,32,38,38,38,37,36,35,32,32,31,31,30,31,31,31,31,30,30,31,29,33,34,33,35,33,33,27,23,22,22,23,23,23,1340
"100 Parliament Street, London",District Heating,kWh,2011-12-02,23,17,27,25,24,24,24,25,24,25,26,25,26,34,35,46,52,53,50,50,48,47,44,41,41,40,40,38,40,39,38,39,37,36,37,40,40,40,40,39,39,29,25,23,25,24,23,24,1651
"100 Parliament Street, London",District Heating,kWh,2011-12-03,24,17,27,24,22,21,21,20,21,21,20,19,20,19,20,25,26,26,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,434
"100 Parliament Street, London",District Heating,kWh,2011-12-04,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,35,1,36,152,105,65,54,51,50,52,48,46,46,45,44,43,43,42,41,42,41,42,42,42,32,28,26,28,27,28,27,1416
"100 Parliament Street, London",District Heating,kWh,2011-12-05,28,22,33,29,29,30,29,29,29,32,32,32,33,37,40,53,64,64,61,72,64,59,57,52,50,48,46,46,40,44,47,44,42,43,43,44,44,45,47,47,48,35,30,29,28,29,32,31,1992
